t_s,phase,nvme_mc,nvme_c,tj_mc,tj_c,cpu_c,gpu_c,fan_rpm,fan_pwm,cpu_mhz,vdd_in_mw,sect_read,sect_written,read_mbs,write_mbs,inflight,util_pct
6539,E-randwrite-precondition,39850,39,58281,58,58,56,2242,80,1497,5275,5511201251,1272331850,0.00,62.57,128,100.0
6540,E-randwrite-precondition,39850,39,58281,58,58,57,2245,80,1497,5316,5511201251,1272478522,0.00,75.10,128,100.0
6541,E-randwrite-precondition,39850,39,58281,58,58,56,2242,80,1344,5234,5511201251,1272576266,0.00,50.04,128,100.0
6542,E-randwrite-precondition,39850,39,58343,58,58,56,2245,80,883,5316,5511201251,1272722834,0.00,75.04,128,100.0
6544,E-randwrite-precondition,39850,39,58187,58,58,56,2247,80,1267,5316,5511201251,1272845042,0.00,62.57,128,100.0
6545,E-randwrite-precondition,39850,39,58406,58,58,56,2243,80,1497,5234,5511201251,1272967258,0.00,62.57,128,100.0
6546,E-randwrite-precondition,39850,39,58468,58,58,56,2247,80,1497,5316,5511201251,1273089546,0.00,62.61,128,100.0
6547,E-randwrite-precondition,39850,39,58312,58,58,57,2245,80,1267,5234,5511201251,1273199514,0.00,56.30,128,100.0
6548,E-randwrite-precondition,39850,39,58468,58,58,56,2249,80,883,5275,5511201251,1273333946,0.00,68.83,128,100.0
6549,E-randwrite-precondition,39850,39,58281,58,58,57,2247,80,1344,5193,5511201251,1273419602,0.00,43.86,128,100.0
6550,E-randwrite-precondition,39850,39,58187,58,58,56,2245,80,1036,5275,5511201251,1273554010,0.00,68.82,128,100.0
6551,E-randwrite-precondition,39850,39,58156,58,58,56,2247,80,1497,5234,5511201251,1273651834,0.00,50.09,128,100.0
6552,E-randwrite-precondition,39850,39,58406,58,58,56,2249,80,1497,5275,5511201251,1273774018,0.00,62.56,128,96.8
6554,E-randwrite-precondition,39850,39,58156,58,58,56,2247,80,729,5234,5511201251,1273859602,0.00,43.82,128,100.0
6555,E-randwrite-precondition,39850,39,58156,58,58,56,2249,80,1497,5357,5511201251,1273969666,0.00,56.35,128,100.0
6556,E-randwrite-precondition,39850,39,58750,58,58,56,2254,80,1497,5684,5511201251,1274067482,0.00,50.08,128,100.0
6557,E-randwrite-precondition,39850,39,58812,58,59,56,2254,80,1267,6011,5511201251,1274177458,0.00,56.31,128,100.0
6559,E-randwrite-precondition,39850,39,58812,58,59,56,2254,80,1420,5889,5511201251,1274287522,0.00,56.35,128,100.0
6560,E-randwrite-precondition,39850,39,58812,58,58,56,2237,77,1497,6011,5511201251,1274397586,0.00,56.35,128,100.0
6561,E-randwrite-precondition,39850,39,59062,59,59,56,2166,77,1420,5889,5511201251,1274507482,0.00,56.27,128,100.0
6562,E-randwrite-precondition,39850,39,58906,58,58,57,2161,77,1420,6011,5511201251,1274617458,0.00,56.31,128,100.0
6564,E-randwrite-precondition,39850,39,58937,58,58,56,2157,77,1497,5848,5511201251,1274727522,0.00,56.35,128,100.0
6565,E-randwrite-precondition,39850,39,59125,59,59,56,2151,77,1497,6052,5511201251,1274837586,0.00,56.35,128,100.0
6566,E-randwrite-precondition,39850,39,59156,59,59,56,2136,77,1497,5929,5511201251,1274947650,0.00,56.35,128,100.0
6567,E-randwrite-precondition,39850,39,58625,58,58,57,2135,77,1497,6011,5511201251,1275057474,0.00,56.23,128,100.0
6569,E-randwrite-precondition,39850,39,58625,58,58,57,2133,77,1497,5848,5511201251,1275167538,0.00,56.35,128,100.0
6570,E-randwrite-precondition,39850,39,58468,58,58,56,2130,77,1497,6011,5511201251,1275277602,0.00,56.35,128,100.0
6571,E-randwrite-precondition,39850,39,58625,58,58,57,2133,77,1497,5889,5511201251,1275387466,0.00,56.25,128,100.0
6573,E-randwrite-precondition,39850,39,58468,58,58,57,2132,77,1497,6011,5511201251,1275497306,0.00,56.24,128,100.0
6574,E-randwrite-precondition,39850,39,58531,58,58,57,2127,77,1497,5807,5511201251,1275607370,0.00,56.35,128,100.0
6575,E-randwrite-precondition,39850,39,58687,58,58,56,2130,77,1497,5970,5511201251,1275729554,0.00,62.56,128,100.0
6576,E-randwrite-precondition,39850,39,58562,58,59,57,2135,77,1497,5889,5511201251,1275827290,0.00,50.04,128,100.0
6577,E-randwrite-precondition,39850,39,58562,58,58,57,2135,77,1497,6011,5511201251,1275973946,0.00,75.09,128,100.0
6579,E-randwrite-precondition,39850,39,58531,58,58,57,2136,77,1497,5889,5511201251,1276071770,0.00,50.09,128,100.0
6580,E-randwrite-precondition,39850,39,58593,58,58,57,2140,77,1497,6011,5511201251,1276206314,0.00,68.89,128,100.0
6581,E-randwrite-precondition,39850,39,58781,58,58,57,2139,77,1497,5970,5511201251,1276316378,0.00,56.35,128,100.0
6582,E-randwrite-precondition,39850,39,58687,58,58,57,2143,77,1497,6011,5511201251,1276463042,0.00,75.09,128,100.0
6583,E-randwrite-precondition,39850,39,58687,58,58,57,2143,77,1497,5970,5511201251,1276560714,0.00,50.01,128,100.0
6584,E-randwrite-precondition,39850,39,58593,58,58,57,2144,77,1497,5929,5511201251,1276695170,0.00,68.84,128,100.0
6585,E-randwrite-precondition,39850,39,58906,58,58,57,2144,77,1497,6011,5511201251,1276829610,0.00,68.83,128,100.0
6586,E-randwrite-precondition,39850,39,58906,58,58,57,2148,77,1497,5889,5511201251,1276939554,0.00,56.29,128,100.0
6588,E-randwrite-precondition,39850,39,58937,58,59,57,2146,77,1497,6216,5511201251,1277086122,0.00,75.04,128,100.0
6589,E-randwrite-precondition,39850,39,58843,58,58,57,2146,77,1497,6134,5511201251,1277196122,0.00,56.32,128,99.6
6590,E-randwrite-precondition,39850,39,58812,58,58,57,2147,77,1497,6052,5511201251,1277342706,0.00,75.05,128,100.0
6591,E-randwrite-precondition,39850,39,58781,58,58,57,2151,77,1497,5970,5511201251,1277440530,0.00,50.09,128,100.0
6592,E-randwrite-precondition,39850,39,58718,58,58,57,2149,77,1497,5929,5511201251,1277575050,0.00,68.87,128,100.0
6593,E-randwrite-precondition,39850,39,58843,58,58,57,2147,77,1497,6011,5511201251,1277709450,0.00,68.81,128,100.0
6594,E-randwrite-precondition,39850,39,58625,58,58,57,2149,77,1497,5848,5511201251,1277819514,0.00,56.35,128,100.0
6595,E-randwrite-precondition,39850,39,58718,58,58,57,2146,77,1497,5970,5511201251,1277941722,0.00,62.57,128,98.8
6597,E-randwrite-precondition,39850,39,58812,58,58,57,2149,77,1497,5929,5511201251,1278039546,0.00,50.09,128,100.0
6598,E-randwrite-precondition,39850,39,58781,58,58,57,2149,77,1497,5970,5511201251,1278161642,0.00,62.51,128,100.0
6599,E-randwrite-precondition,39850,39,59281,59,59,57,2149,77,1344,5848,5511201251,1278247226,0.00,43.82,128,100.0
6600,E-randwrite-precondition,39850,39,59156,59,59,57,2149,77,1344,5970,5511201251,1278381650,0.00,68.83,128,100.0
6601,E-randwrite-precondition,39850,39,59125,59,59,57,2148,77,1420,5929,5511201251,1278467234,0.00,43.82,128,100.0
6602,E-randwrite-precondition,39850,39,59437,59,59,57,2149,77,1344,6011,5511201251,1278577298,0.00,56.35,128,100.0
6604,E-randwrite-precondition,39850,39,59218,59,59,57,2144,77,1267,5889,5511201251,1278687266,0.00,56.30,128,100.0
6605,E-randwrite-precondition,39850,39,59375,59,59,57,2146,77,1267,6011,5511201251,1278797330,0.00,56.35,128,100.0
6606,E-randwrite-precondition,39850,39,59375,59,59,57,2148,77,1420,5929,5511201251,1278895154,0.00,50.09,128,100.0
6607,E-randwrite-precondition,39850,39,59250,59,59,57,2148,77,1497,6011,5511201251,1279005122,0.00,56.30,128,100.0
6608,E-randwrite-precondition,39850,39,59500,59,59,57,2146,77,1420,6011,5511201251,1279115026,0.00,56.27,128,100.0
6609,E-randwrite-precondition,39850,39,59625,59,59,57,2146,77,1497,6011,5511201251,1279188362,0.00,37.55,128,100.0
6610,E-randwrite-precondition,39850,39,59281,59,59,57,2146,77,1420,6052,5511201251,1279298330,0.00,56.30,128,100.0
6612,E-randwrite-precondition,39850,39,59437,59,59,57,2151,77,1267,5970,5511201251,1279384010,0.00,43.87,128,100.0
6613,E-randwrite-precondition,39850,39,58562,58,58,57,2154,77,1497,5398,5511201251,1279493714,0.00,56.17,128,100.0
6614,E-randwrite-precondition,39850,39,58687,58,58,57,2156,77,806,5275,5511201251,1279567034,0.00,37.54,128,100.0
6615,E-randwrite-precondition,39850,39,58531,58,58,57,2156,77,1344,5357,5511201251,1279677090,0.00,56.35,128,100.0
6616,E-randwrite-precondition,39850,39,58687,58,58,57,2156,77,729,5234,5511201251,1279774874,0.00,50.07,128,100.0
6617,E-randwrite-precondition,39850,39,58500,58,58,57,2157,77,1420,5357,5511201251,1279884786,0.00,56.27,128,100.0
6618,E-randwrite-precondition,39850,39,58750,58,58,57,2153,77,1344,5357,5511201251,1279994618,0.00,56.23,128,100.0
6619,E-randwrite-precondition,39850,39,58562,58,58,57,2145,77,1267,5316,5511201251,1280068042,0.00,37.59,128,100.0
6621,E-randwrite-precondition,39850,39,58562,58,58,57,2137,77,1420,5316,5511201251,1280178010,0.00,56.30,128,100.0
6622,E-randwrite-precondition,39850,39,58500,58,58,56,2135,77,1420,5275,5511201251,1280275802,0.00,50.07,128,100.0
6623,E-randwrite-precondition,39850,39,58468,58,58,57,2135,77,1420,5275,5511201251,1280385674,0.00,56.25,128,100.0
6624,E-randwrite-precondition,39850,39,58593,58,58,57,2137,77,1344,5234,5511201251,1280471242,0.00,43.81,128,100.0
6625,E-randwrite-precondition,39850,39,58437,58,58,56,2135,77,1420,5316,5511201251,1280618010,0.00,75.15,128,100.0
6626,E-randwrite-precondition,39850,39,58656,58,58,57,2133,77,1420,5275,5511201251,1280728058,0.00,56.34,128,100.0
6627,E-randwrite-precondition,39850,39,58406,58,58,57,2130,77,729,5234,5511201251,1280874738,0.00,75.10,128,100.0
6629,E-randwrite-precondition,39850,39,58406,58,58,56,2130,77,1420,5357,5511201251,1280996898,0.00,62.55,128,100.0
6630,E-randwrite-precondition,39850,39,58593,58,58,56,2135,77,729,5275,5511201251,1281106962,0.00,56.35,128,100.0
6631,E-randwrite-precondition,39850,39,58468,58,58,57,2135,77,1267,5316,5511201251,1281253578,0.00,75.07,128,100.0
6632,E-randwrite-precondition,39850,39,58687,58,58,56,2135,77,729,5275,5511201251,1281351402,0.00,50.09,128,100.0
6633,E-randwrite-precondition,39850,39,58375,58,58,56,2136,77,1420,5316,5511201251,1281498154,0.00,75.14,128,100.0
6634,E-randwrite-precondition,39850,39,58562,58,58,57,2136,77,729,5275,5511201251,1281608218,0.00,56.35,128,100.0
6635,E-randwrite-precondition,39850,39,58500,58,58,57,2137,77,1036,5234,5511201251,1281754906,0.00,75.10,128,100.0
6637,E-randwrite-precondition,39850,39,58437,58,58,57,2140,77,1344,5316,5511201251,1281877210,0.00,62.62,128,97.2
6638,E-randwrite-precondition,39850,39,58437,58,58,57,2140,77,1420,5234,5511201251,1281987258,0.00,56.34,128,100.0
6639,E-randwrite-precondition,39850,39,58375,58,58,57,2141,77,1497,5357,5511201251,1282133842,0.00,75.05,128,100.0
6640,E-randwrite-precondition,39850,39,58593,58,58,57,2143,77,1344,5275,5511201251,1282243906,0.00,56.35,128,100.0
6641,E-randwrite-precondition,39850,39,58468,58,58,57,2141,77,1344,5357,5511201251,1282390690,0.00,75.15,128,100.0
6642,E-randwrite-precondition,39850,39,58468,58,58,56,2144,77,1344,5316,5511201251,1282500754,0.00,56.35,128,100.0
6643,E-randwrite-precondition,39850,39,58406,58,58,56,2148,77,1267,5234,5511201251,1282635058,0.00,68.76,128,100.0
6645,E-randwrite-precondition,39850,39,58437,58,58,56,2146,77,1420,5316,5511201251,1282745122,0.00,56.35,128,100.0
6646,E-randwrite-precondition,39850,39,58468,58,58,57,2152,77,1344,5234,5511201251,1282855186,0.00,56.35,128,100.0
6647,E-randwrite-precondition,39850,39,58312,58,58,56,2156,77,1113,5316,5511201251,1282989730,0.00,68.89,128,100.0
6648,E-randwrite-precondition,39850,39,58406,58,58,56,2154,77,729,5234,5511201251,1283075234,0.00,43.78,129,100.0
6649,E-randwrite-precondition,39850,39,58250,58,58,57,2152,77,1420,5316,5511201251,1283221642,0.00,74.96,128,100.0
6650,E-randwrite-precondition,39850,39,58312,58,58,56,2146,77,1420,5275,5511201251,1283307202,0.00,43.81,128,94.8
6651,E-randwrite-precondition,39850,39,58250,58,58,56,2148,77,1497,5357,5511201251,1283417146,0.00,56.29,128,100.0
6653,E-randwrite-precondition,39850,39,58375,58,58,56,2152,77,960,5193,5511201251,1283514850,0.00,50.02,128,100.0
6654,E-randwrite-precondition,39850,39,58218,58,58,56,2156,77,1497,5316,5511201251,1283624602,0.00,56.19,128,100.0
6655,E-randwrite-precondition,39850,39,58281,58,58,56,2159,77,1420,5234,5511201251,1283734650,0.00,56.34,128,100.0
6656,E-randwrite-precondition,39850,39,58343,58,58,57,2151,77,1113,5357,5511201251,1283844714,0.00,56.35,128,100.0
6658,E-randwrite-precondition,39850,39,58531,58,58,57,2136,77,1036,5234,5511201251,1283954738,0.00,56.33,128,100.0
6659,E-randwrite-precondition,39850,39,58250,58,58,57,2138,77,1113,5316,5511201251,1284064618,0.00,56.26,128,100.0
6660,E-randwrite-precondition,39850,39,58187,58,58,56,2135,77,1344,5234,5511201251,1284174666,0.00,56.34,128,100.0
6662,E-randwrite-precondition,39850,39,58250,58,58,56,2133,77,1497,5357,5511201251,1284284530,0.00,56.25,128,100.0
6663,E-randwrite-precondition,39850,39,58343,58,58,57,2132,77,1497,5193,5511201251,1284394370,0.00,56.24,128,100.0
6664,E-randwrite-precondition,39850,39,58312,58,58,57,2133,77,1420,5316,5511201251,1284504434,0.00,56.35,128,100.0
6666,E-randwrite-precondition,39850,39,58343,58,58,56,2131,77,1420,5193,5511201251,1284614450,0.00,56.33,128,100.0
6667,E-randwrite-precondition,39850,39,58281,58,58,57,2133,77,1344,5357,5511201251,1284724514,0.00,56.35,128,100.0
6668,E-randwrite-precondition,39850,39,58343,58,58,57,2130,77,1344,5193,5511201251,1284834458,0.00,56.29,128,100.0
6669,E-randwrite-precondition,39850,39,58250,58,58,57,2131,77,806,5316,5511201251,1284944514,0.00,56.35,128,100.0
6671,E-randwrite-precondition,39850,39,58093,58,58,56,2135,77,1497,5193,5511201251,1285054562,0.00,56.34,128,100.0
6672,E-randwrite-precondition,39850,39,58500,58,58,56,2131,77,1036,5275,5511201251,1285164498,0.00,56.29,128,100.0
6673,E-randwrite-precondition,39850,39,58281,58,58,56,2131,77,1344,5193,5511201251,1285274562,0.00,56.35,128,100.0
6674,E-randwrite-precondition,39850,39,58250,58,58,56,2134,77,1344,5316,5511201251,1285433562,0.00,81.41,128,100.0
6675,E-randwrite-precondition,39850,39,58250,58,58,56,2136,77,1344,5275,5511201251,1285543570,0.00,56.32,128,100.0
6676,E-randwrite-precondition,39850,39,59093,59,58,57,2134,77,1344,5970,5511201251,1285690258,0.00,75.10,128,100.0
6678,E-randwrite-precondition,39850,39,59156,59,59,56,2134,77,1344,6011,5511201251,1285800322,0.00,56.35,128,100.0
6679,E-randwrite-precondition,39850,39,58937,58,58,56,2136,77,1497,5889,5511201251,1285934754,0.00,68.83,128,100.0
6680,E-randwrite-precondition,39850,39,58656,58,58,56,2136,77,1497,6011,5511201251,1286069178,0.00,68.83,128,100.0
6681,E-randwrite-precondition,39850,39,58562,58,58,57,2134,77,1497,5889,5511201251,1286167002,0.00,50.09,128,100.0
6682,E-randwrite-precondition,39850,39,58562,58,58,57,2133,77,1497,6011,5511201251,1286313762,0.00,75.14,128,100.0
6683,E-randwrite-precondition,39850,39,58406,58,58,57,2136,77,1497,5970,5511201251,1286423698,0.00,56.29,128,100.0
6684,E-randwrite-precondition,39850,39,58562,58,58,56,2135,77,1497,6052,5511201251,1286570386,0.00,75.10,128,100.0
6685,E-randwrite-precondition,39850,39,58531,58,58,56,2133,77,1497,6011,5511201251,1286668202,0.00,50.08,128,100.0
6687,E-randwrite-precondition,39850,39,58500,58,58,57,2135,77,1497,5929,5511201251,1286802626,0.00,68.83,128,100.0
6688,E-randwrite-precondition,39850,39,58656,58,58,57,2136,77,1497,6011,5511201251,1286936970,0.00,68.78,128,100.0
6689,E-randwrite-precondition,39850,39,58906,58,58,57,2132,77,1497,6297,5511201251,1287046994,0.00,56.33,128,100.0
6690,E-randwrite-precondition,39850,39,58718,58,58,57,2135,77,1497,6052,5511201251,1287193778,0.00,75.15,128,100.0
6691,E-randwrite-precondition,39850,39,58718,58,58,57,2136,77,1497,5970,5511201251,1287291602,0.00,50.09,128,100.0
6692,E-randwrite-precondition,39850,39,58750,58,58,57,2132,77,1497,6011,5511201251,1287426050,0.00,68.84,128,100.0
6693,E-randwrite-precondition,39850,39,58656,58,58,57,2130,77,1497,5929,5511201251,1287511514,0.00,43.76,128,100.0
6694,E-randwrite-precondition,39850,39,58687,58,58,57,2135,77,1497,6011,5511201251,1287646018,0.00,68.87,128,100.0
6696,E-randwrite-precondition,39850,39,58781,58,58,57,2130,77,1497,5970,5511201251,1287756082,0.00,56.35,128,100.0
6697,E-randwrite-precondition,39850,39,58718,58,58,57,2132,77,1497,6011,5511201251,1287878386,0.00,62.62,128,100.0
6698,E-randwrite-precondition,39850,39,58687,58,58,57,2132,77,1497,5970,5511201251,1287951730,0.00,37.55,128,100.0
6699,E-randwrite-precondition,39850,39,59062,59,59,57,2132,77,1497,6052,5511201251,1288061690,0.00,56.30,128,100.0
6700,E-randwrite-precondition,39850,39,58843,58,59,57,2130,77,1497,5929,5511201251,1288147274,0.00,43.82,128,100.0
6701,E-randwrite-precondition,39850,39,58843,58,58,57,2133,77,1497,6011,5511201251,1288257338,0.00,56.35,128,100.0
6702,E-randwrite-precondition,39850,39,58781,58,58,57,2133,77,1497,5848,5511201251,1288355122,0.00,50.07,128,100.0
6704,E-randwrite-precondition,39850,39,58781,58,58,57,2133,77,1497,6011,5511201251,1288465018,0.00,56.27,128,100.0
6705,E-randwrite-precondition,39850,39,58750,58,58,57,2133,77,1497,5889,5511201251,1288575082,0.00,56.35,128,100.0
6706,E-randwrite-precondition,39850,39,58812,58,58,57,2132,77,1497,6011,5511201251,1288685050,0.00,56.30,128,100.0
6708,E-randwrite-precondition,39850,39,58687,58,58,57,2132,77,1497,5889,5511201251,1288795114,0.00,56.35,128,100.0
6709,E-randwrite-precondition,39850,39,59000,59,58,57,2133,77,1497,6011,5511201251,1288905122,0.00,56.32,128,100.0
6710,E-randwrite-precondition,39850,39,58875,58,58,57,2132,77,1497,5929,5511201251,1289002906,0.00,50.07,128,100.0
6711,E-randwrite-precondition,39850,39,58781,58,58,57,2130,77,1497,6011,5511201251,1289112970,0.00,56.35,128,100.0
6712,E-randwrite-precondition,39850,39,58750,58,58,57,2128,77,1497,6052,5511201251,1289223034,0.00,56.35,128,100.0
6713,E-randwrite-precondition,39850,39,58750,58,58,57,2130,77,1497,6011,5511201251,1289296378,0.00,37.55,128,100.0
6715,E-randwrite-precondition,39850,39,58843,58,58,57,2127,77,1497,6052,5511201251,1289406282,0.00,56.27,128,100.0
6716,E-randwrite-precondition,39850,39,58781,58,58,57,2132,77,1497,6011,5511201251,1289491866,0.00,43.82,128,100.0
6717,E-randwrite-precondition,39850,39,59062,59,58,57,2130,77,1497,6011,5511201251,1289601930,0.00,56.35,128,100.0
6718,E-randwrite-precondition,39850,39,58812,58,58,57,2128,77,1497,5889,5511201251,1289687426,0.00,43.77,128,100.0
6719,E-randwrite-precondition,39850,39,58937,58,59,57,2131,77,1497,5970,5511201251,1289797250,0.00,56.23,128,100.0
6720,E-randwrite-precondition,39850,39,58906,58,58,57,2132,77,1497,5889,5511201251,1289895066,0.00,50.08,128,100.0
6721,E-randwrite-precondition,39850,39,58937,58,58,57,2133,77,1497,6011,5511201251,1290029610,0.00,68.89,128,100.0
6722,E-randwrite-precondition,39850,39,58937,58,58,57,2133,77,1497,5889,5511201251,1290127434,0.00,50.09,128,100.0
6723,E-randwrite-precondition,39850,39,59093,59,58,57,2133,77,1497,6011,5511201251,1290274122,0.00,75.10,128,100.0
6725,E-randwrite-precondition,39850,39,58968,58,59,57,2135,77,1497,6011,5511201251,1290383994,0.00,56.25,128,89.2
6726,E-randwrite-precondition,39850,39,59031,59,59,57,2135,77,1497,6011,5511201251,1290530778,0.00,75.15,128,100.0
6727,E-randwrite-precondition,39850,39,59031,59,58,57,2135,77,1497,5970,5511201251,1290628570,0.00,50.07,128,100.0
6728,E-randwrite-precondition,39850,39,58937,58,58,57,2133,77,1497,5929,5511201251,1290762978,0.00,68.82,128,100.0
6729,E-randwrite-precondition,39850,39,59156,59,59,57,2133,77,1497,6011,5511201251,1290897378,0.00,68.81,128,100.0
6730,E-randwrite-precondition,39850,39,58906,58,58,57,2135,77,1497,5889,5511201251,1291007442,0.00,56.35,135,100.0
6731,E-randwrite-precondition,39850,39,59062,59,59,57,2132,77,1497,6011,5511201251,1291154130,0.00,75.10,128,100.0
6732,E-randwrite-precondition,39850,39,58718,58,58,57,2133,77,883,5357,5511201251,1291264146,0.00,56.33,128,100.0
6733,E-randwrite-precondition,39850,39,58687,58,59,57,2130,77,1267,5357,5511201251,1291410930,0.00,75.15,128,100.0
6735,E-randwrite-precondition,39850,39,58656,58,58,57,2128,77,883,5275,5511201251,1291508530,0.00,49.97,128,100.0
6736,E-randwrite-precondition,39850,39,58750,58,58,57,2132,77,1036,5234,5511201251,1291642930,0.00,68.81,128,100.0
6737,E-randwrite-precondition,39850,39,58750,58,58,57,2132,77,729,5275,5511201251,1291777434,0.00,68.87,128,100.0
6738,E-randwrite-precondition,39850,39,58656,58,58,57,2135,77,1344,5193,5511201251,1291887410,0.00,56.31,128,100.0
